TreeDepth,PID,Process,Start VPN,End VPN,Tag,Protection,CommitCharge,PrivateMemory,File output,Notes,Hexdump,Disasm
0,1736,PhoneExperienc,0x7fff19110000,0x7fff1911ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
10 08 11 19 ff 7f 00 00 00 00 00 00 00 00 00 00 ................
fb 41 09 40 00 00 00 00 3f 87 00 00 26 00 20 00 .A.@....?...&. .
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
40 87 03 00 27 00 20 00 00 00 00 00 00 00 00 00 @...'. .........","
0x7fff19110000:	adc	byte ptr [rax], cl
0x7fff19110002:	adc	dword ptr [rcx], ebx"
0,1736,PhoneExperienc,0x7fff19100000,0x7fff1910ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
60 19 10 19 ff 7f 00 00 18 08 10 19 ff 7f 00 00 `...............
ff 30 09 40 00 00 00 00 d5 80 00 00 0a 00 28 00 .0.@..........(.
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 d6 80 04 00 0b 00 28 00 ..............(.",
0,1736,PhoneExperienc,0x7fff19120000,0x7fff1912ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
b0 01 12 19 ff 7f 00 00 00 00 00 00 00 00 00 00 ................
2f 0f 00 40 00 00 00 00 27 88 00 00 04 00 20 00 /..@....'..... .
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
28 88 03 00 05 00 20 00 00 00 00 00 00 00 00 00 (..... .........","
0x7fff19120000:	mov	al, 1
0x7fff19120002:	adc	bl, byte ptr [rcx]"
0,1736,PhoneExperienc,0x7fff19150000,0x7fff1915ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
08 01 15 19 ff 7f 00 00 cc 05 00 08 00 00 00 90 ................
08 01 15 19 ff 7f 00 00 cd 05 00 08 08 00 00 90 ................
08 01 15 19 ff 7f 00 00 ce 05 00 08 10 00 00 90 ................
08 01 15 19 ff 7f 00 00 00 00 00 00 00 00 00 00 ................","
0x7fff19150000:	or	byte ptr [rcx], al
0x7fff19150002:	adc	eax, 0x7fff19
0x7fff19150007:	add	ah, cl
0x7fff19150009:	add	eax, 0x800
0x7fff1915000e:	add	byte ptr [rax + 0x19150108], dl"
0,1736,PhoneExperienc,0x7fff19140000,0x7fff1914ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
28 bb 12 19 ff 7f 00 00 d0 21 f7 19 ff 7f 00 00 (........!......
99 fd b3 13 00 00 00 00 13 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 b0 31 b8 18 ff 7f 00 00 .........1......
f5 00 00 02 ff ff ff ff 00 00 00 00 00 00 00 00 ................","
0x7fff19140000:	sub	byte ptr [rbx + 0x7fff1912], bh
0x7fff19140006:	add	byte ptr [rax], al
0x7fff19140008:	shl	byte ptr [rcx], 1
0x7fff1914000a:	neg	dword ptr [rcx]"
0,1736,PhoneExperienc,0x7fff19160000,0x7fff1916ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
68 f2 1d 1a ff 7f 00 00 00 00 00 00 00 00 00 00 h...............
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................","
0x7fff19160000:	add	byte ptr [rax], al
0x7fff19160002:	add	byte ptr [rax], al
0x7fff19160004:	add	byte ptr [rax], al
0x7fff19160006:	add	byte ptr [rax], al
0x7fff19160008:	add	byte ptr [rax], al
0x7fff1916000a:	add	byte ptr [rax], al
0x7fff1916000c:	add	byte ptr [rax], al
0x7fff1916000e:	add	byte ptr [rax], al
0x7fff19160010:	add	byte ptr [rax], al
0x7fff19160012:	add	byte ptr [rax], al
0x7fff19160014:	add	byte ptr [rax], al
0x7fff19160016:	add	byte ptr [rax], al
0x7fff19160018:	add	byte ptr [rax], al
0x7fff1916001a:	add	byte ptr [rax], al
0x7fff1916001c:	add	byte ptr [rax], al
0x7fff1916001e:	add	byte ptr [rax], al
0x7fff19160020:	push	-0xe5e20e
0x7fff19160025:	jg	0x7fff19160027
0x7fff19160027:	add	byte ptr [rax], al
0x7fff19160029:	add	byte ptr [rax], al
0x7fff1916002b:	add	byte ptr [rax], al
0x7fff1916002d:	add	byte ptr [rax], al
0x7fff1916002f:	add	byte ptr [rax], al
0x7fff19160031:	add	byte ptr [rax], al
0x7fff19160033:	add	byte ptr [rax], al
0x7fff19160035:	add	byte ptr [rax], al
0x7fff19160037:	add	byte ptr [rax], al
0x7fff19160039:	add	byte ptr [rax], al
0x7fff1916003b:	add	byte ptr [rax], al
0x7fff1916003d:	add	byte ptr [rax], al"
0,1736,PhoneExperienc,0x7fff19200000,0x7fff1920ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
1e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 40 91 18 ff 7f 00 00 79 4e 00 06 ff ff ff ff .@......yN......
00 00 00 00 00 00 00 00 6b 0c 00 2a 00 00 00 00 ........k..*....
3a 00 20 19 ff 7f 00 00 1e 00 00 00 00 00 00 00 :. .............",
0,1736,PhoneExperienc,0x7fff191b0000,0x7fff191cffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................","
0x7fff191b0000:	add	byte ptr [rax], al
0x7fff191b0002:	add	byte ptr [rax], al
0x7fff191b0004:	add	byte ptr [rax], al
0x7fff191b0006:	add	byte ptr [rax], al
0x7fff191b0008:	add	byte ptr [rax], al
0x7fff191b000a:	add	byte ptr [rax], al
0x7fff191b000c:	add	byte ptr [rax], al
0x7fff191b000e:	add	byte ptr [rax], al
0x7fff191b0010:	add	byte ptr [rax], al
0x7fff191b0012:	add	byte ptr [rax], al
0x7fff191b0014:	add	byte ptr [rax], al
0x7fff191b0016:	add	byte ptr [rax], al
0x7fff191b0018:	add	byte ptr [rax], al
0x7fff191b001a:	add	byte ptr [rax], al
0x7fff191b001c:	add	byte ptr [rax], al
0x7fff191b001e:	add	byte ptr [rax], al
0x7fff191b0020:	add	byte ptr [rax], al
0x7fff191b0022:	add	byte ptr [rax], al
0x7fff191b0024:	add	byte ptr [rax], al
0x7fff191b0026:	add	byte ptr [rax], al
0x7fff191b0028:	add	byte ptr [rax], al
0x7fff191b002a:	add	byte ptr [rax], al
0x7fff191b002c:	add	byte ptr [rax], al
0x7fff191b002e:	add	byte ptr [rax], al
0x7fff191b0030:	add	byte ptr [rax], al
0x7fff191b0032:	add	byte ptr [rax], al
0x7fff191b0034:	add	byte ptr [rax], al
0x7fff191b0036:	add	byte ptr [rax], al
0x7fff191b0038:	add	byte ptr [rax], al
0x7fff191b003a:	add	byte ptr [rax], al
0x7fff191b003c:	add	byte ptr [rax], al
0x7fff191b003e:	add	byte ptr [rax], al"
0,1736,PhoneExperienc,0x7fff19190000,0x7fff1919ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
90 12 19 19 ff 7f 00 00 f8 07 19 19 ff 7f 00 00 ................
fb 37 05 40 00 00 00 00 12 82 00 00 06 00 b0 80 .7.@............
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................","
0x7fff19190000:	nop	
0x7fff19190001:	adc	bl, byte ptr [rcx]
0x7fff19190003:	sbb	edi, edi
0x7fff19190005:	jg	0x7fff19190007
0x7fff19190007:	add	al, bh"
0,1736,PhoneExperienc,0x7fff19180000,0x7fff1918ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
60 ad e7 19 ff 7f 00 00 18 ad e7 19 ff 7f 00 00 `...............","
0x7fff19180000:	add	byte ptr [rax], al
0x7fff19180002:	add	byte ptr [rax], al
0x7fff19180004:	add	byte ptr [rax], al
0x7fff19180006:	add	byte ptr [rax], al
0x7fff19180008:	add	byte ptr [rax], al
0x7fff1918000a:	add	byte ptr [rax], al
0x7fff1918000c:	add	byte ptr [rax], al
0x7fff1918000e:	add	byte ptr [rax], al
0x7fff19180010:	add	byte ptr [rax], al
0x7fff19180012:	add	byte ptr [rax], al
0x7fff19180014:	add	byte ptr [rax], al
0x7fff19180016:	add	byte ptr [rax], al
0x7fff19180018:	add	byte ptr [rax], al
0x7fff1918001a:	add	byte ptr [rax], al
0x7fff1918001c:	add	byte ptr [rax], al
0x7fff1918001e:	add	byte ptr [rax], al
0x7fff19180020:	add	byte ptr [rax], al
0x7fff19180022:	add	byte ptr [rax], al
0x7fff19180024:	add	byte ptr [rax], al
0x7fff19180026:	add	byte ptr [rax], al
0x7fff19180028:	add	byte ptr [rax], al
0x7fff1918002a:	add	byte ptr [rax], al
0x7fff1918002c:	add	byte ptr [rax], al
0x7fff1918002e:	add	byte ptr [rax], al"
0,1736,PhoneExperienc,0x7fff191a0000,0x7fff191affff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
a0 02 1a 19 ff 7f 00 00 00 00 00 00 00 00 00 00 ................
50 1a 00 40 00 00 00 00 5d b4 00 04 04 00 a0 01 P..@....].......
78 06 1a 19 ff 7f 00 00 20 51 a5 18 ff 7f 00 00 x....... Q......
5e b4 03 07 05 00 a0 00 00 83 2b 1a ff 7f 00 00 ^.........+.....","
0x7fff191a0000:	movabs	al, byte ptr [0x7fff191a02]
0x7fff191a0009:	add	byte ptr [rax], al
0x7fff191a000b:	add	byte ptr [rax], al
0x7fff191a000d:	add	byte ptr [rax], al
0x7fff191a000f:	add	byte ptr [rax + 0x1a], dl
0x7fff191a0012:	add	byte ptr [rax], al
0x7fff191a0015:	add	byte ptr [rax], al
0x7fff191a0017:	add	byte ptr [rbp - 0x4c], bl
0x7fff191a001a:	add	byte ptr [rsp + rax], al
0x7fff191a001d:	add	byte ptr [rax + 0x1a067801], ah
0x7fff191a0023:	sbb	edi, edi
0x7fff191a0025:	jg	0x7fff191a0027
0x7fff191a0027:	add	byte ptr [rax], ah
0x7fff191a0029:	push	rcx
0x7fff191a002a:	movsd	dword ptr [rdi], dword ptr [rsi]
0x7fff191a002b:	sbb	bh, bh
0x7fff191a002d:	jg	0x7fff191a002f
0x7fff191a002f:	add	byte ptr [rsi - 0x4c], bl
0x7fff191a0032:	add	eax, dword ptr [rdi]
0x7fff191a0034:	add	eax, 0xa000
0x7fff191a0039:	sub	dword ptr [rbx], 0x1a"
0,1736,PhoneExperienc,0x7fff191e0000,0x7fff191effff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
10 00 0c 20 00 00 00 00 81 7e 02 00 00 00 00 00 ... .....~......
30 47 91 18 ff 7f 00 00 00 40 91 18 ff 7f 00 00 0G.......@......
78 00 1e 19 ff 7f 00 00 30 78 1c 19 ff 7f 00 00 x.......0x......
48 00 1e 19 ff 7f 00 00 00 00 00 00 00 00 00 00 H...............","
0x7fff191e0000:	adc	byte ptr [rax], al
0x7fff191e0002:	or	al, 0x20
0x7fff191e0004:	add	byte ptr [rax], al
0x7fff191e0006:	add	byte ptr [rax], al
0x7fff191e0008:	cmp	dword ptr [rsi + 2], 0
0x7fff191e000f:	add	byte ptr [rax], dh
0x7fff191e0011:	xchg	r9d, eax
0x7fff191e0013:	sbb	bh, bh
0x7fff191e0015:	jg	0x7fff191e0017
0x7fff191e0017:	add	byte ptr [rax], al
0x7fff191e0019:	xchg	ecx, eax
0x7fff191e001b:	sbb	bh, bh
0x7fff191e001d:	jg	0x7fff191e001f
0x7fff191e001f:	add	byte ptr [rax], bh"
0,1736,PhoneExperienc,0x7fff191d0000,0x7fff191dffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
10 00 0c 20 00 00 00 00 81 6e 05 00 01 00 0a 00 ... .....n......
30 47 91 18 ff 7f 00 00 00 40 91 18 ff 7f 00 00 0G.......@......
b0 03 1d 19 ff 7f 00 00 88 36 1c 19 ff 7f 00 00 .........6......
a8 00 1d 19 ff 7f 00 00 50 00 1d 19 ff 7f 00 00 ........P.......","
0x7fff191d0000:	adc	byte ptr [rax], al
0x7fff191d0002:	or	al, 0x20
0x7fff191d0004:	add	byte ptr [rax], al
0x7fff191d0006:	add	byte ptr [rax], al
0x7fff191d0008:	sub	dword ptr [rsi + 5], 0xa000100
0x7fff191d000f:	add	byte ptr [rax], dh
0x7fff191d0011:	xchg	r9d, eax
0x7fff191d0013:	sbb	bh, bh
0x7fff191d0015:	jg	0x7fff191d0017
0x7fff191d0017:	add	byte ptr [rax], al
0x7fff191d0019:	xchg	ecx, eax
0x7fff191d001b:	sbb	bh, bh
0x7fff191d001d:	jg	0x7fff191d001f
0x7fff191d001f:	add	byte ptr [rax - 0xe6e2fd], dh
0x7fff191d0025:	jg	0x7fff191d0027
0x7fff191d0027:	add	byte ptr [rax - 0xe6e3ca], cl
0x7fff191d002d:	jg	0x7fff191d002f
0x7fff191d002f:	add	byte ptr [rax - 0xe6e300], ch
0x7fff191d0035:	jg	0x7fff191d0037
0x7fff191d0037:	add	byte ptr [rax], dl
0x7fff191d003a:	sbb	eax, 0x7fff19"
0,1736,PhoneExperienc,0x7fff191f0000,0x7fff191fffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
10 00 0c 20 00 00 00 00 01 55 01 00 01 00 00 00 ... .....U......
30 47 91 18 ff 7f 00 00 00 40 91 18 ff 7f 00 00 0G.......@......
68 00 1f 19 ff 7f 00 00 c0 ca 1c 19 ff 7f 00 00 h...............
50 00 1f 19 ff 7f 00 00 00 00 00 00 00 00 00 00 P...............","
0x7fff191f0000:	adc	byte ptr [rax], al
0x7fff191f0002:	or	al, 0x20
0x7fff191f0004:	add	byte ptr [rax], al
0x7fff191f0006:	add	byte ptr [rax], al
0x7fff191f0008:	add	dword ptr [rbp + 1], edx
0x7fff191f000b:	add	byte ptr [rcx], al
0x7fff191f000d:	add	byte ptr [rax], al
0x7fff191f000f:	add	byte ptr [rax], dh
0x7fff191f0011:	xchg	r9d, eax
0x7fff191f0013:	sbb	bh, bh
0x7fff191f0015:	jg	0x7fff191f0017
0x7fff191f0017:	add	byte ptr [rax], al
0x7fff191f0019:	xchg	ecx, eax
0x7fff191f001b:	sbb	bh, bh
0x7fff191f001d:	jg	0x7fff191f001f
0x7fff191f001f:	add	byte ptr [rax], ch"
0,1736,PhoneExperienc,0x7fff19250000,0x7fff1925ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
f0 09 25 19 ff 7f 00 00 18 08 25 19 ff 7f 00 00 ..%.......%.....
ff 3f 00 40 00 00 00 00 e2 89 00 00 04 00 28 00 .?.@..........(.
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 e3 89 04 00 05 00 28 00 ..............(.","
0x7fff19250000:	lock or	dword ptr [rip + 0x7fff19], esp
0x7fff19250007:	add	byte ptr [rax], bl
0x7fff19250009:	or	byte ptr [rip + 0x7fff19], ah
0x7fff1925000f:	add	bh, bh"
0,1736,PhoneExperienc,0x7fff19220000,0x7fff1923ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 85 18 1a ff 7f 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................","
0x7fff19220000:	add	byte ptr [rax], al
0x7fff19220002:	add	byte ptr [rax], al
0x7fff19220004:	add	byte ptr [rax], al
0x7fff19220006:	add	byte ptr [rax], al
0x7fff19220008:	add	byte ptr [rax], al
0x7fff1922000a:	add	byte ptr [rax], al
0x7fff1922000c:	add	byte ptr [rax], al
0x7fff1922000e:	add	byte ptr [rax], al
0x7fff19220010:	add	byte ptr [rbp + 0x7fff1a18], al
0x7fff19220016:	add	byte ptr [rax], al
0x7fff19220018:	add	byte ptr [rax], al
0x7fff1922001a:	add	byte ptr [rax], al
0x7fff1922001c:	add	byte ptr [rax], al
0x7fff1922001e:	add	byte ptr [rax], al
0x7fff19220020:	add	byte ptr [rax], al
0x7fff19220022:	add	byte ptr [rax], al
0x7fff19220024:	add	byte ptr [rax], al
0x7fff19220026:	add	byte ptr [rax], al
0x7fff19220028:	add	byte ptr [rax], al
0x7fff1922002a:	add	byte ptr [rax], al
0x7fff1922002c:	add	byte ptr [rax], al
0x7fff1922002e:	add	byte ptr [rax], al
0x7fff19220030:	add	byte ptr [rax], al
0x7fff19220032:	add	byte ptr [rax], al
0x7fff19220034:	add	byte ptr [rax], al
0x7fff19220036:	add	byte ptr [rax], al
0x7fff19220038:	add	byte ptr [rax], al
0x7fff1922003a:	add	byte ptr [rax], al
0x7fff1922003c:	add	byte ptr [rax], al
0x7fff1922003e:	add	byte ptr [rax], al"
0,1736,PhoneExperienc,0x7fff19210000,0x7fff1921ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
78 12 21 19 ff 7f 00 00 f8 07 21 19 ff 7f 00 00 x.!.......!.....
fb 37 04 40 00 00 00 00 f6 8e 00 00 06 00 b0 80 .7.@............
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................","
0x7fff19210000:	js	0x7fff19210014
0x7fff19210002:	and	dword ptr [rcx], ebx"
0,1736,PhoneExperienc,0x7fff19240000,0x7fff1924ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
18 01 24 19 ff 7f 00 00 00 00 00 00 00 00 00 00 ..$.............
1c 08 00 40 00 00 00 00 1a 84 00 00 09 00 20 00 ...@.......... .
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
1b 84 03 00 0a 00 20 00 00 00 00 00 00 00 00 00 ...... .........","
0x7fff19240000:	sbb	byte ptr [rcx], al
0x7fff19240002:	and	al, 0x19"
0,1736,PhoneExperienc,0x7fff19260000,0x7fff1927ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 80 e3 25 19 ff 7f 00 00 ..........%.....
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................","
0x7fff19260000:	add	byte ptr [rax], al
0x7fff19260002:	add	byte ptr [rax], al
0x7fff19260004:	add	byte ptr [rax], al
0x7fff19260006:	add	byte ptr [rax], al
0x7fff19260008:	and	bl, 0x25
0x7fff1926000b:	sbb	edi, edi
0x7fff1926000d:	jg	0x7fff1926000f
0x7fff1926000f:	add	byte ptr [rax], al
0x7fff19260011:	add	byte ptr [rax], al
0x7fff19260013:	add	byte ptr [rax], al
0x7fff19260015:	add	byte ptr [rax], al
0x7fff19260017:	add	byte ptr [rax], al
0x7fff19260019:	add	byte ptr [rax], al
0x7fff1926001b:	add	byte ptr [rax], al
0x7fff1926001d:	add	byte ptr [rax], al
0x7fff1926001f:	add	byte ptr [rax], al
0x7fff19260021:	add	byte ptr [rax], al
0x7fff19260023:	add	byte ptr [rax], al
0x7fff19260025:	add	byte ptr [rax], al
0x7fff19260027:	add	byte ptr [rax], al
0x7fff19260029:	add	byte ptr [rax], al
0x7fff1926002b:	add	byte ptr [rax], al
0x7fff1926002d:	add	byte ptr [rax], al
0x7fff1926002f:	add	byte ptr [rax], al
0x7fff19260031:	add	byte ptr [rax], al
0x7fff19260033:	add	byte ptr [rax], al
0x7fff19260035:	add	byte ptr [rax], al
0x7fff19260037:	add	byte ptr [rax], al
0x7fff19260039:	add	byte ptr [rax], al
0x7fff1926003b:	add	byte ptr [rax], al
0x7fff1926003d:	add	byte ptr [rax], al"
0,1736,PhoneExperienc,0x7fff19360000,0x7fff1936ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
f0 ff ff ff ff ff ff ff 08 00 00 00 00 00 00 00 ................
01 00 00 00 00 00 00 00 00 02 00 11 b8 00 00 00 ................
16 23 1e 00 6d 00 0f 00 d0 88 35 19 ff 7f 00 00 .#..m.....5.....
68 1f b8 18 ff 7f 00 00 18 02 36 19 ff 7f 00 00 h.........6.....",
0,1736,PhoneExperienc,0x7fff19320000,0x7fff1932ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
58 07 32 19 ff 7f 00 00 00 00 00 00 00 00 00 00 X.2.............
e4 38 18 40 00 00 00 00 e1 8e 00 00 0b 00 28 00 .8.@..........(.
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 e2 8e 04 00 0c 00 28 00 ..............(.","
0x7fff19320000:	pop	rax"
0,1736,PhoneExperienc,0x7fff192f0000,0x7fff192fffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................","
0x7fff192f0000:	add	byte ptr [rax], al
0x7fff192f0002:	add	byte ptr [rax], al
0x7fff192f0004:	add	byte ptr [rax], al
0x7fff192f0006:	add	byte ptr [rax], al
0x7fff192f0008:	add	byte ptr [rax], al
0x7fff192f000a:	add	byte ptr [rax], al
0x7fff192f000c:	add	byte ptr [rax], al
0x7fff192f000e:	add	byte ptr [rax], al
0x7fff192f0010:	add	byte ptr [rax], al
0x7fff192f0012:	add	byte ptr [rax], al
0x7fff192f0014:	add	byte ptr [rax], al
0x7fff192f0016:	add	byte ptr [rax], al
0x7fff192f0018:	add	byte ptr [rax], al
0x7fff192f001a:	add	byte ptr [rax], al
0x7fff192f001c:	add	byte ptr [rax], al
0x7fff192f001e:	add	byte ptr [rax], al
0x7fff192f0020:	add	byte ptr [rax], al
0x7fff192f0022:	add	byte ptr [rax], al
0x7fff192f0024:	add	byte ptr [rax], al
0x7fff192f0026:	add	byte ptr [rax], al
0x7fff192f0028:	add	byte ptr [rax], al
0x7fff192f002a:	add	byte ptr [rax], al
0x7fff192f002c:	add	byte ptr [rax], al
0x7fff192f002e:	add	byte ptr [rax], al
0x7fff192f0030:	add	byte ptr [rax], al
0x7fff192f0032:	add	byte ptr [rax], al
0x7fff192f0034:	add	byte ptr [rax], al
0x7fff192f0036:	add	byte ptr [rax], al
0x7fff192f0038:	add	byte ptr [rax], al
0x7fff192f003a:	add	byte ptr [rax], al
0x7fff192f003c:	add	byte ptr [rax], al
0x7fff192f003e:	add	byte ptr [rax], al"
0,1736,PhoneExperienc,0x7fff192d0000,0x7fff192dffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd .%.?..L...?...%.
3f 00 00 90 66 66 66 66 ff 25 fa 3f 00 00 4c 8b ?...ffff.%.?..L.
15 fb 3f 00 00 ff 25 fd 3f 00 00 90 66 66 66 66 ..?...%.?...ffff
ff 25 fa 3f 00 00 4c 8b 15 fb 3f 00 00 ff 25 fd .%.?..L...?...%.","
0x7fff192d0000:	jmp	qword ptr [rip + 0x3ffa]
0x7fff192d0006:	mov	r10, qword ptr [rip + 0x3ffb]
0x7fff192d000d:	jmp	qword ptr [rip + 0x3ffd]
0x7fff192d0013:	nop	
0x7fff192d0014:	jmp	qword ptr [rip + 0x3ffa]
0x7fff192d001e:	mov	r10, qword ptr [rip + 0x3ffb]
0x7fff192d0025:	jmp	qword ptr [rip + 0x3ffd]
0x7fff192d002b:	nop	
0x7fff192d002c:	jmp	qword ptr [rip + 0x3ffa]
0x7fff192d0036:	mov	r10, qword ptr [rip + 0x3ffb]"
0,1736,PhoneExperienc,0x7fff192c0000,0x7fff192cffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
90 0d 2c 19 ff 7f 00 00 18 08 2c 19 ff 7f 00 00 ..,.......,.....
ff 3f 00 40 00 00 00 00 c2 b8 00 04 04 00 a8 00 .?.@............
b0 f4 7f 19 ff 7f 00 00 c0 a4 6f 19 ff 7f 00 00 ..........o.....
d0 bf 31 78 ff 7f 00 00 c3 b8 04 04 05 00 a8 01 ..1x............","
0x7fff192c0000:	nop	
0x7fff192c0001:	or	eax, 0x7fff192c
0x7fff192c0006:	add	byte ptr [rax], al
0x7fff192c0008:	sbb	byte ptr [rax], cl
0x7fff192c000a:	sub	al, 0x19"
0,1736,PhoneExperienc,0x7fff192e0000,0x7fff192effff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
98 a7 2c 19 ff 7f 00 00 00 00 00 00 00 00 00 00 ..,.............
68 a7 2c 19 ff 7f 00 00 ff ff ff ff 00 00 00 00 h.,.............
00 00 00 00 00 00 00 00 a1 00 10 00 00 00 40 00 ..............@.","
0x7fff192e0000:	add	byte ptr [rax], al
0x7fff192e0002:	add	byte ptr [rax], al
0x7fff192e0004:	add	byte ptr [rax], al
0x7fff192e0006:	add	byte ptr [rax], al
0x7fff192e0008:	add	byte ptr [rax], al
0x7fff192e000a:	add	byte ptr [rax], al
0x7fff192e000c:	add	byte ptr [rax], al
0x7fff192e000e:	add	byte ptr [rax], al
0x7fff192e0010:	cwde	
0x7fff192e0011:	cmpsd	dword ptr [rsi], dword ptr [rdi]
0x7fff192e0012:	sub	al, 0x19"
0,1736,PhoneExperienc,0x7fff19300000,0x7fff1931ffff,Vad ,PAGE_EXECUTE_READWRITE,0,0,Disabled,N/A,"
70 6e 31 19 ff 7f 00 00 af 78 00 1d d0 91 56 88 pn1......x....V.
70 6e 31 19 ff 7f 00 00 b0 78 00 1d e0 91 56 88 pn1......x....V.
70 6e 31 19 ff 7f 00 00 b1 78 00 1d f0 91 56 88 pn1......x....V.
70 6e 31 19 ff 7f 00 00 b2 78 00 1d 00 92 56 88 pn1......x....V.","
0x7fff19300000:	jo	0x7fff19300070
0x7fff19300002:	xor	dword ptr [rcx], ebx"
